type_var,YEAR,typeTotal
Germany,1985,19.074
Germany,1986,12.722
Germany,1987,19.339
Germany,1988,26.315
Germany,1989,32.287
Germany,1990,36.906
Germany,1991,36.962
Germany,1992,47.531
Germany,1993,56.211
Germany,1994,53.916
Germany,1995,52.919
Germany,1996,49.475
Germany,1997,56.79
Germany,1998,62.245
Germany,1999,40.665
Germany,2000,42.583
Germany,2001,42.919
Germany,2002,49.453
Germany,2003,47.024
Germany,2004,48.661
Germany,2005,43.865
Germany,2006,41.62066
Germany,2007,36.53341
Germany,2008,21.8629
Germany,2009,21.0895
Germany,2010,23.769
Germany,2011,29.21414
Germany,2012,26.92978
Germany,2013,33.7945
Germany,2014,39.34651
Germany,2015,52.06967
Germany,2016,25.42419
Germany,2017,48.96431
Germany,2018,44.30463
Ireland,1950,7.394
Ireland,1951,6.304
Ireland,1952,5.82
Ireland,1953,7.602
Ireland,1954,8.087
Ireland,1955,9.157
Ireland,1956,10.415
Ireland,1957,15.301
Ireland,1958,14.197
Ireland,1959,14.56
Ireland,1960,27.952
Ireland,1961,21.725
Ireland,1962,17.894
Ireland,1963,16.422
Ireland,1964,20.986
Ireland,1965,25.997
Ireland,1966,28.621
Ireland,1967,27.968
Ireland,1968,30.971
Ireland,1969,36.451
Ireland,1970,41.755
Ireland,1971,56.479
Ireland,1972,62.421
Ireland,1973,61.561
Ireland,1974,60.84
Ireland,1975,51.014
Ireland,1976,58.274
Ireland,1977,55.238
Ireland,1978,70.1
Ireland,1979,56.913
Ireland,1980,95.368
Ireland,1981,135.745
Ireland,1982,144.245
Ireland,1983,156.696
Ireland,1984,158.549
Ireland,1985,181.166
Ireland,1986,181.291
Ireland,1987,247.766
Ireland,1988,252.085
Ireland,1989,180.429
Ireland,1990,177.691
Ireland,1991,177.16
Ireland,1992,180.091
Ireland,1993,251.441
Ireland,1994,272.87
Ireland,1995,371.271
Ireland,1996,297.879
Ireland,1997,262.72
Ireland,1998,306.911
Ireland,1999,250.293
Ireland,2000,227.929
Ireland,2001,245.256
Ireland,2002,202.7
Ireland,2003,188.133
Ireland,2004,210.227
Ireland,2005,205.718
Ireland,2006,137.70186
Ireland,2007,115.56767
Ireland,2008,126.14718
Ireland,2009,149.73684
Ireland,2010,153.07814
Ireland,2011,149.68011
Ireland,2012,243.19828
Ireland,2013,222.20279
Ireland,2014,222.62491
Ireland,2015,195.04834
Ireland,2016,191.49796
Ireland,2017,187.78364
Ireland,2018,159.118565433
Netherlands,1950,0
Netherlands,1951,0
Netherlands,1952,0.055
Netherlands,1953,0
Netherlands,1954,0
Netherlands,1955,0
Netherlands,1956,0
Netherlands,1957,0
Netherlands,1958,0
Netherlands,1959,0
Netherlands,1960,0
Netherlands,1961,0
Netherlands,1962,0
Netherlands,1963,0
Netherlands,1964,1.714
Netherlands,1965,0.974
Netherlands,1966,0.733
Netherlands,1967,5.877
Netherlands,1968,4.151
Netherlands,1969,2.077
Netherlands,1970,1.922
Netherlands,1971,10.138
Netherlands,1972,26.929
Netherlands,1973,35.17
Netherlands,1974,25.316
Netherlands,1975,24.184
Netherlands,1976,25.44
Netherlands,1977,21.387
Netherlands,1978,28.524
Netherlands,1979,41.628
Netherlands,1980,21.483
Netherlands,1981,34.709
Netherlands,1982,68.314
Netherlands,1983,81.767
Netherlands,1984,95.658
Netherlands,1985,82.254
Netherlands,1986,76.341
Netherlands,1987,106.34
Netherlands,1988,80.752
Netherlands,1989,86.984
Netherlands,1990,121.635
Netherlands,1991,127.602
Netherlands,1992,136.698
Netherlands,1993,172.146
Netherlands,1994,165.143
Netherlands,1995,166.28
Netherlands,1996,155.035
Netherlands,1997,139.294
Netherlands,1998,133.695
Netherlands,1999,122.541
Netherlands,2000,104.752
Netherlands,2001,111.219
Netherlands,2002,91.005
Netherlands,2003,82.868
Netherlands,2004,126.09
Netherlands,2005,157.596
Netherlands,2006,92.062
Netherlands,2007,82.59
Netherlands,2008,66.567
Netherlands,2009,47.579
Netherlands,2010,90.825
Netherlands,2011,83.354
Netherlands,2012,118.71
Netherlands,2013,110.418
Netherlands,2014,73.5732
Netherlands,2015,120.6605
Netherlands,2016,87.912
Netherlands,2017,106.44169
Netherlands,2018,149.788867
Norway,1950,0
Norway,1951,0
Norway,1952,0
Norway,1953,0
Norway,1954,0
Norway,1955,0
Norway,1956,0
Norway,1957,2.752
Norway,1958,3.278
Norway,1959,5.719
Norway,1960,4.523
Norway,1961,2.444
Norway,1962,1.698
Norway,1963,5.696
Norway,1964,16.768
Norway,1965,6.941
Norway,1966,7.292
Norway,1967,10.595
Norway,1968,12.47
Norway,1969,3.946
Norway,1970,29.971
Norway,1971,94.648
Norway,1972,24.569
Norway,1973,75.661
Norway,1974,64.905
Norway,1975,14.552
Norway,1976,29.45
Norway,1977,21.988
Norway,1978,47.271
Norway,1979,107.609
Norway,1980,99.701
Norway,1981,96.523
Norway,1982,139.738
Norway,1983,161.685
Norway,1984,214.183
Norway,1985,184.497
Norway,1986,231.765
Norway,1987,132.225
Norway,1988,107.437
Norway,1989,133.525
Norway,1990,119.507
Norway,1991,74.612
Norway,1992,101.909
Norway,1993,114.339
Norway,1994,111.716
Norway,1995,115.127
Norway,1996,130.074
Norway,1997,160.87
Norway,1998,177.234
Norway,1999,128.028
Norway,2000,161.844
Norway,2001,152.934
Norway,2002,107.048
Norway,2003,75.365
Norway,2004,69.339
Norway,2005,86.829
Norway,2006,85.46704
Norway,2007,157.97002
Norway,2008,128.0595
Norway,2009,160.4211
Norway,2010,145.78134
Norway,2011,12.76448
Norway,2012,98.20018
Norway,2013,135.59793
Norway,2014,214.33716
Norway,2015,149.35661
Norway,2016,218.76257
Norway,2017,293.35209
Norway,2018,354.3607
Spain,1950,0
Spain,1951,0
Spain,1952,0
Spain,1953,0
Spain,1954,0
Spain,1955,0
Spain,1956,0
Spain,1957,0
Spain,1958,0
Spain,1959,0
Spain,1960,0
Spain,1961,0
Spain,1962,0
Spain,1963,0
Spain,1964,0
Spain,1965,0
Spain,1966,0
Spain,1967,0
Spain,1968,0
Spain,1969,0
Spain,1970,0
Spain,1971,1.81
Spain,1972,30.249
Spain,1973,36.119
Spain,1974,32.048
Spain,1975,30.771
Spain,1976,18.755
Spain,1977,0
Spain,1978,0.102
Spain,1979,0
Spain,1980,0
Spain,1981,0
Spain,1982,3.317
Spain,1983,3.791
Spain,1984,2.332
Spain,1985,2.581
Spain,1986,1.942
Spain,1987,2.691
Spain,1988,2.846
Spain,1989,30.407
Spain,1990,28.514
Spain,1991,32.208
Spain,1992,31.729
Spain,1993,31.584
Spain,1994,33.793
Spain,1995,43.463
Spain,1996,37.405
Spain,1997,38.006
Spain,1998,35.664
Spain,1999,43.449
Spain,2000,42.964
Spain,2001,27.799
Spain,2002,38.584
Spain,2003,47.512
Spain,2004,33.526
Spain,2005,32.247
Spain,2006,9.2921
Spain,2007,7.02762
Spain,2008,10.45963
Spain,2009,16.2972
Spain,2010,12.42907
Spain,2011,11.19629
Spain,2012,32.59068
Spain,2013,32.01926
Spain,2014,31.49528
Spain,2015,36.91105
Spain,2016,32.97731
Spain,2017,32.88257
Spain,2018,27.254
United Kingdom,1950,38.484
United Kingdom,1951,43.432
United Kingdom,1952,51.969
United Kingdom,1953,53.182
United Kingdom,1954,54.002
United Kingdom,1955,60.57
United Kingdom,1956,151.477
United Kingdom,1957,113.031
United Kingdom,1958,164.008
United Kingdom,1959,93.991
United Kingdom,1960,138.326
United Kingdom,1961,110.994
United Kingdom,1962,145.56
United Kingdom,1963,139.962
United Kingdom,1964,194.983
United Kingdom,1965,207.063
United Kingdom,1966,212.147
United Kingdom,1967,213.875
United Kingdom,1968,214.973
United Kingdom,1969,248.186
United Kingdom,1970,266.722
United Kingdom,1971,280.782
United Kingdom,1972,303.371
United Kingdom,1973,293.775
United Kingdom,1974,254.158
United Kingdom,1975,238.588
United Kingdom,1976,235.99
United Kingdom,1977,245.847
United Kingdom,1978,284.821
United Kingdom,1979,286.655
United Kingdom,1980,322.942
United Kingdom,1981,350.419
United Kingdom,1982,373.628
United Kingdom,1983,330.912
United Kingdom,1984,371.09
United Kingdom,1985,380.16
United Kingdom,1986,332.2
United Kingdom,1987,417.721
United Kingdom,1988,448.218
United Kingdom,1989,411.373
United Kingdom,1990,370.587
United Kingdom,1991,350.769
United Kingdom,1992,370.847
United Kingdom,1993,397.166
United Kingdom,1994,382.413
United Kingdom,1995,398.128
United Kingdom,1996,357.806
United Kingdom,1997,393.004
United Kingdom,1998,442.686
United Kingdom,1999,381.387
United Kingdom,2000,310.324
United Kingdom,2001,345.17
United Kingdom,2002,305.964
United Kingdom,2003,262.622
United Kingdom,2004,286.904
United Kingdom,2005,318.731
United Kingdom,2006,240.80839
United Kingdom,2007,261.90169
United Kingdom,2008,237.23957
United Kingdom,2009,243.5861
United Kingdom,2010,258.2576
United Kingdom,2011,263.22302
United Kingdom,2012,261.3265
United Kingdom,2013,243.89604
United Kingdom,2014,291.94486
United Kingdom,2015,266.277269
United Kingdom,2016,277.048413
United Kingdom,2017,291.28984
United Kingdom,2018,146.7170318
other,1950,0.13
other,1951,0
other,1952,0
other,1953,0
other,1954,0
other,1955,0
other,1956,0.024
other,1957,0
other,1958,0.219
other,1959,0.158
other,1960,0.707
other,1961,1.593
other,1962,4.064
other,1963,3.264
other,1964,7.107
other,1965,7.231
other,1966,5.889
other,1967,6.784
other,1968,9.667
other,1969,23.567
other,1970,17.218
other,1971,39.269
other,1972,57.008
other,1973,55.485
other,1974,89.356
other,1975,231.982
other,1976,74.448
other,1977,7.168
other,1978,5.97
other,1979,3.401
other,1980,5.269
other,1981,6.197
other,1982,3.783
other,1983,4.578
other,1984,3.375
other,1985,4.922
other,1986,6.056
other,1987,16.84
other,1988,13.607
other,1989,38.668
other,1990,6.747
other,1991,16.759
other,1992,7.841
other,1993,10.948
other,1994,11.459
other,1995,6.995
other,1996,4.816
other,1997,4.321
other,1998,4.669
other,1999,5.938
other,2000,5.635
other,2001,6.442
other,2002,7.459
other,2003,7.108
other,2004,7.523
other,2005,10.716
other,2006,22.3482
other,2007,21.51087
other,2008,86.32218
other,2009,31.82103
other,2010,41.4
other,2011,12.49242
other,2012,20.96353
other,2013,29.18777
other,2014,60.72936
other,2015,36.00316
other,2016,12.25583
other,2017,39.93213
other,2018,22.590534
